Row0=Port(Qubit1L):Terminal(JJ1L_T1)	Row1=Port(Sink):Terminal(Sink1_T1)	Row2=Port(Source):Terminal(Source1_T1)	
Frequency   	Z[1,1]_Mag  	Z[1,1]_Phs  	Z[1,2]_Mag  	Z[1,2]_Phs  	Z[1,3]_Mag  	Z[1,3]_Phs  	Z[2,1]_Mag  	Z[2,1]_Phs  	Z[2,2]_Mag  	Z[2,2]_Phs  	Z[2,3]_Mag  	Z[2,3]_Phs  	Z[3,1]_Mag  	Z[3,1]_Phs  	Z[3,2]_Mag  	Z[3,2]_Phs  	Z[3,3]_Mag  	Z[3,3]_Phs  	
1.396000000000000E+09 	1.429073836145114E+02  	-8.999927388340193E+01  	1.158747662541525E-04  	-9.003424747601903E+01  	2.119563251738971E-02  	-8.999167138075525E+01  	1.158747665871037E-04  	-9.003422922264693E+01  	1.378259428243003E+02  	-8.999954532147663E+01  	1.481223917249243E-03  	8.999973217748868E+01  	2.119563257829282E-02  	-8.999165312738342E+01  	1.481223917249236E-03  	8.999973217749060E+01  	4.533922799253264E+02  	-8.999948327498356E+01  	
1.405000000000000E+09 	1.410351059543449E+02  	-8.999927978095610E+01  	1.154284934725286E-04  	-9.004050820714900E+01  	2.091886707180830E-02  	-8.999055876731096E+01  	1.154284988330747E-04  	-9.004049305923708E+01  	1.369178491716054E+02  	-8.999954516518787E+01  	1.490744517503128E-03  	8.999970165058643E+01  	2.091886804328891E-02  	-8.999054361940004E+01  	1.490744517503132E-03  	8.999970165058804E+01  	4.504706592775848E+02  	-8.999948322825446E+01  	
1.414000000000000E+09 	1.392173290005876E+02  	-8.999928547647990E+01  	1.150169584352968E-04  	-9.004687132657342E+01  	2.065014764063844E-02  	-8.998949539231015E+01  	1.150169452417810E-04  	-9.004685905065035E+01  	1.360211540470207E+02  	-8.999954501126547E+01  	1.500266683780964E-03  	8.999967164183720E+01  	2.065014527187434E-02  	-8.998948311638827E+01  	1.500266683780971E-03  	8.999967164183862E+01  	4.475861197598071E+02  	-8.999948318227329E+01  	
1.423000000000000E+09 	1.374519130210697E+02  	-8.999929097439149E+01  	1.146394334908529E-04  	-9.005332192961764E+01  	2.038915204336950E-02  	-8.998848309461799E+01  	1.146394101523106E-04  	-9.005331229432764E+01  	1.351356411697787E+02  	-8.999954485988539E+01  	1.509790414859278E-03  	8.999964222080347E+01  	2.038914789250211E-02  	-8.998847345932805E+01  	1.509790414859264E-03  	8.999964222080374E+01  	4.447379577947242E+02  	-8.999948313709700E+01  	
1.432000000000000E+09 	1.357362700296410E+02  	-8.999929628159495E+01  	1.142948063203526E-04  	-9.005984456662225E+01  	2.013549557032225E-02  	-8.998752351181425E+01  	1.142947920740287E-04  	-9.005983734340393E+01  	1.342610996962968E+02  	-8.999954471120809E+01  	1.519315709877272E-03  	8.999961345544695E+01  	2.013549306052484E-02  	-8.998751628859675E+01  	1.519315709877274E-03  	8.999961345544767E+01  	4.419254874927570E+02  	-8.999948309277903E+01  	
1.441000000000000E+09 	1.340683288134565E+02  	-8.999930140272801E+01  	1.139823910709858E-04  	-9.006642321754107E+01  	1.988887569159875E-02  	-8.998661808582652E+01  	1.139823847926063E-04  	-9.006641818123842E+01  	1.333973240503825E+02  	-8.999954456537900E+01  	1.528842568210759E-03  	8.999958541224230E+01  	1.988887459607944E-02  	-8.998661304952491E+01  	1.528842568210773E-03  	8.999958541224071E+01  	4.391480400996817E+02  	-8.999948304936895E+01  	
1.450000000000000E+09 	1.324461422838025E+02  	-8.999930634227960E+01  	1.137015690482917E-04  	-9.007304127104712E+01  	1.964900631758137E-02  	-8.998576807497632E+01  	1.137015599225682E-04  	-9.007303820045907E+01  	1.325441137597612E+02  	-8.999954442252893E+01  	1.538370989519726E-03  	8.999955815630138E+01  	1.964900474054601E-02  	-8.998576500438837E+01  	1.538370989519713E-03  	8.999955815630146E+01  	4.364049634648327E+02  	-8.999948300691321E+01  	
1.459000000000000E+09 	1.308677663073358E+02  	-8.999929021384533E+01  	1.134516776433819E-04  	-9.007968149967360E+01  	1.941559816957130E-02  	-8.998497456412592E+01  	1.134516659965485E-04  	-9.007965928666646E+01  	1.317012732986549E+02  	-8.999954428277427E+01  	1.547900973759519E-03  	8.999953175148858E+01  	1.941559617638584E-02  	-8.998495235111884E+01  	1.547900973759524E-03  	8.999953175148877E+01  	4.336956215289929E+02  	-8.999948296545469E+01  	
1.468000000000000E+09 	1.293315099822002E+02  	-8.999927391292968E+01  	1.132322288481256E-04  	-9.008632603041698E+01  	1.918839612051613E-02  	-8.998423847253164E+01  	1.132322467453868E-04  	-9.008628446304765E+01  	1.308686119361506E+02  	-8.999954414621767E+01  	1.557432521143673E-03  	8.999950626052707E+01  	1.918839915339600E-02  	-8.998419690516236E+01  	1.557432521143694E-03  	8.999950626052711E+01  	4.310193938311365E+02  	-8.999948292503298E+01  	
1.477000000000000E+09 	1.278352730703466E+02  	-8.999927833677083E+01  	1.130424778570505E-04  	-9.009295631622768E+01  	1.896710529343922E-02  	-8.998356056501757E+01  	1.130424652852306E-04  	-9.009291607918493E+01  	1.300459435901147E+02  	-8.999954401294829E+01  	1.566965632203163E-03  	8.999948174510700E+01  	1.896710318404608E-02  	-8.998352032797492E+01  	1.566965632203169E-03  	8.999948174510953E+01  	4.283756750331815E+02  	-8.999948288568493E+01  	
1.486000000000000E+09 	1.263778777471730E+02  	-8.999930348821719E+01  	1.128822737479949E-04  	-9.009955309720111E+01  	1.875153446411395E-02  	-8.998294145550061E+01  	1.128822747363130E-04  	-9.009953488090134E+01  	1.292330866864135E+02  	-8.999954388304215E+01  	1.576500307655931E-03  	8.999945826600333E+01  	1.875153462828927E-02  	-8.998292323920093E+01  	1.576500307655966E-03  	8.999945826600272E+01  	4.257638744620510E+02  	-8.999948284744406E+01  	
1.495000000000000E+09 	1.249574566839518E+02  	-8.999928669834298E+01  	1.127509964628153E-04  	-9.010609636937906E+01  	1.854141623335248E-02  	-8.998238162100114E+01  	1.127510043734804E-04  	-9.010605819561523E+01  	1.284298640232201E+02  	-8.999954375656263E+01  	1.586036548560780E-03  	8.999943588315215E+01  	1.854141753422734E-02  	-8.998234344723740E+01  	1.586036548560775E-03  	8.999943588315321E+01  	4.231834156682224E+02  	-8.999948281034152E+01  	
1.504000000000000E+09 	1.235727389424050E+02  	-8.999933242762727E+01  	1.126485011580301E-04  	-9.011256533871696E+01  	1.833656460835914E-02  	-8.998188140396704E+01  	1.126485000396817E-04  	-9.011256969276896E+01  	1.276361026401939E+02  	-8.999954363356106E+01  	1.595574356173396E-03  	8.999941465577663E+01  	1.833656442631782E-02  	-8.998188575802024E+01  	1.595574356173392E-03  	8.999941465577889E+01  	4.206337360001804E+02  	-8.999948277440498E+01  	
1.513000000000000E+09 	1.222223381356648E+02  	-8.999931533118257E+01  	1.125744900003430E-04  	-9.011893838017511E+01  	1.813676977200129E-02  	-8.998144102313053E+01  	1.125744956733515E-04  	-9.011892240458067E+01  	1.268516336923278E+02  	-8.999954351407692E+01  	1.605113732036382E-03  	8.999939464246837E+01  	1.813677068597445E-02  	-8.998142504753633E+01  	1.605113732036384E-03  	8.999939464246944E+01  	4.181142861940183E+02  	-8.999948273966018E+01  	
1.522000000000000E+09 	1.209048731434156E+02  	-8.999931897900063E+01  	1.125287216632795E-04  	-9.012519298804958E+01  	1.794183270621598E-02  	-8.998106057933212E+01  	1.125287201150065E-04  	-9.012517739775465E+01  	1.260762923282723E+02  	-8.999954339813850E+01  	1.614654677945024E-03  	8.999937590128961E+01  	1.794183245935582E-02  	-8.998104498903758E+01  	1.614654677945024E-03  	8.999937590129041E+01  	4.156245299776175E+02  	-8.999948270612984E+01  	
1.531000000000000E+09 	1.196192023054135E+02  	-8.999932248291630E+01  	1.125111084835917E-04  	-9.013130572258365E+01  	1.775157999309091E-02  	-8.998074006169348E+01  	1.125111174605445E-04  	-9.013129034756270E+01  	1.253099175729512E+02  	-8.999954328576329E+01  	1.624197195930144E-03  	8.999935848986463E+01  	1.775158140944076E-02  	-8.998072468667388E+01  	1.624197195930144E-03  	8.999935848986522E+01  	4.131639436887899E+02  	-8.999948267383405E+01  	
1.540000000000000E+09 	1.183639687689245E+02  	-8.999932584722121E+01  	1.125214192610511E-04  	-9.013725215400696E+01  	1.756581608102651E-02  	-8.998047935566395E+01  	1.125214267257405E-04  	-9.013723683083163E+01  	1.245523522142929E+02  	-8.999954317695847E+01  	1.633741288299674E-03  	8.999934246547339E+01  	1.756581724634568E-02  	-8.998046403248863E+01  	1.633741288299686E-03  	8.999934246547335E+01  	4.107320159067986E+02  	-8.999948264279135E+01  	
1.549000000000000E+09 	1.171381968225051E+02  	-8.999934996605181E+01  	1.125597697738837E-04  	-9.014300679713359E+01  	1.738440017880564E-02  	-8.998027824647330E+01  	1.125597441558160E-04  	-9.014301226056919E+01  	1.238034426939110E+02  	-8.999954307172131E+01  	1.643286957563809E-03  	8.999932788514199E+01  	1.738439622219900E-02  	-8.998028370990946E+01  	1.643286957563805E-03  	8.999932788514252E+01  	4.083282470967413E+02  	-8.999948261301707E+01  	
1.558000000000000E+09 	1.159408613310563E+02  	-8.999933216844613E+01  	1.126261320765658E-04  	-9.014854304573194E+01  	1.720716833604926E-02  	-8.998013642768446E+01  	1.126261248753492E-04  	-9.014852736269189E+01  	1.230630390015736E+02  	-8.999954297003973E+01  	1.652834206505769E-03  	8.999931480573507E+01  	1.720716723583805E-02  	-8.998012074464459E+01  	1.652834206505772E-03  	8.999931480573539E+01  	4.059521492662400E+02  	-8.999948258452461E+01  	
1.567000000000000E+09 	1.147708305478518E+02  	-8.999933513247781E+01  	1.127205329690298E-04  	-9.015383309704634E+01  	1.703396456863474E-02  	-8.998005350571572E+01  	1.127205248552005E-04  	-9.015381701573159E+01  	1.223309945733099E+02  	-8.999954287189281E+01  	1.662383038150763E-03  	8.999930328404916E+01  	1.703396334249900E-02  	-8.998003742440112E+01  	1.662383038150774E-03  	8.999930328404901E+01  	4.036032456339736E+02  	-8.999948255732551E+01  	
1.576000000000000E+09 	1.136272136623913E+02  	-8.999935886103830E+01  	1.128431478017881E-04  	-9.015884787028851E+01  	1.686465435675335E-02  	-8.998002900471013E+01  	1.128431409577412E-04  	-9.015885214558431E+01  	1.216071661930069E+02  	-8.999954277725112E+01  	1.671933455750892E-03  	8.999929337688697E+01  	1.686465333389564E-02  	-8.998003328000630E+01  	1.671933455750915E-03  	8.999929337688665E+01  	4.012810703095674E+02  	-8.999948253142917E+01  	
1.585000000000000E+09 	1.125089643534992E+02  	-8.999936157495593E+01  	1.129940189366465E-04  	-9.016355691986283E+01  	1.669908173196685E-02  	-8.998006237316807E+01  	1.129940268348279E-04  	-9.016356053032739E+01  	1.208914138973606E+02  	-8.999954268607722E+01  	1.681485462825626E-03  	8.999928514116742E+01  	1.669908289921800E-02  	-8.998006598363170E+01  	1.681485462825636E-03  	8.999928514116786E+01  	3.989851679843816E+02  	-8.999948250684268E+01  	
1.594000000000000E+09 	1.114153191558911E+02  	-8.999936416801413E+01  	1.131735243181536E-04  	-9.016792833669803E+01  	1.653713878112091E-02  	-8.998015298636567E+01  	1.131735305196325E-04  	-9.016793115902396E+01  	1.201836008840450E+02  	-8.999954259832629E+01  	1.691039063091656E-03  	8.999927863400002E+01  	1.653713968729327E-02  	-8.998015580869171E+01  	1.691039063091656E-03  	8.999927863400131E+01  	3.967150936327877E+02  	-8.999948248357165E+01  	
1.603000000000000E+09 	1.103454168719517E+02  	-8.999932486056753E+01  	1.133819112677089E-04  	-9.017192864582822E+01  	1.637869542994231E-02  	-8.998030015352055E+01  	1.133819208869934E-04  	-9.017188878043045E+01  	1.194835934229762E+02  	-8.999954251394625E+01  	1.700594260531581E-03  	8.999927391277927E+01  	1.637869681950551E-02  	-8.998026028812285E+01  	1.700594260531588E-03  	8.999927391277916E+01  	3.944704122234918E+02  	-8.999948246161964E+01  	
1.612000000000000E+09 	1.092985031620945E+02  	-8.999934811246544E+01  	1.136195771290712E-04  	-9.017552269048532E+01  	1.622364052389010E-02  	-8.998050312078787E+01  	1.136195962609463E-04  	-9.017550270146158E+01  	1.187912607705490E+02  	-8.999954243287875E+01  	1.710151059351993E-03  	8.999927103527605E+01  	1.622364325571394E-02  	-8.998048313176425E+01  	1.710151059351992E-03  	8.999927103527615E+01  	3.922506984405399E+02  	-8.999948244098837E+01  	
1.621000000000000E+09 	1.082736251525046E+02  	-8.999932947008431E+01  	1.138867980151166E-04  	-9.017867350858728E+01  	1.607184221311924E-02  	-8.998076107695648E+01  	1.138867714470676E-04  	-9.017863150927782E+01  	1.181064750867298E+02  	-8.999954235505886E+01  	1.719709464023859E-03  	8.999927005972296E+01  	1.607183846380411E-02  	-8.998071907764779E+01  	1.719709464023872E-03  	8.999927005972340E+01  	3.900555364136105E+02  	-8.999948242167814E+01  	
1.630000000000000E+09 	1.072702829974738E+02  	-8.999935250113468E+01  	1.141841838338864E-04  	-9.018134219389070E+01  	1.592321232786794E-02  	-8.998107315518085E+01  	1.141841609337011E-04  	-9.018131986958100E+01  	1.174291113548962E+02  	-8.999954228041628E+01  	1.729269479215328E-03  	8.999927104491765E+01  	1.592320913439143E-02  	-8.998105083087121E+01  	1.729269479215354E-03  	8.999927104491658E+01  	3.878845194572531E+02  	-8.999948240368742E+01  	
1.639000000000000E+09 	1.062876218911766E+02  	-8.999937542617693E+01  	1.145121392840013E-04  	-9.018348774954802E+01  	1.577762923114232E-02  	-8.998143843967628E+01  	1.145121393982986E-04  	-9.018348500886930E+01  	1.167590473043190E+02  	-8.999954220887516E+01  	1.738831109872472E-03  	8.999927405029376E+01  	1.577762924689041E-02  	-8.998143569899770E+01  	1.738831109872487E-03  	8.999927405029383E+01  	3.857372498187006E+02  	-8.999948238701312E+01  	
1.648000000000000E+09 	1.053250598765461E+02  	-8.999937735589687E+01  	1.148714046267474E-04  	-9.018506692198999E+01  	1.563501303360218E-02  	-8.998185596667484E+01  	1.148714062882611E-04  	-9.018506278835466E+01  	1.160961633351826E+02  	-8.999954214035489E+01  	1.748394361139849E-03  	8.999927913604473E+01  	1.563501325974898E-02  	-8.998185183303933E+01  	1.748394361139844E-03  	8.999927913604635E+01  	3.836133384339636E+02  	-8.999948237165070E+01  	
1.657000000000000E+09 	1.043819241900209E+02  	-8.999937918449693E+01  	1.152626123929490E-04  	-9.018603402427522E+01  	1.549526308261488E-02  	-8.998232473026096E+01  	1.152626053071116E-04  	-9.018602841840038E+01  	1.154403424460497E+02  	-8.999954207477037E+01  	1.757959238427668E-03  	8.999928636319298E+01  	1.549526213003444E-02  	-8.998231912438695E+01  	1.757959238427672E-03  	8.999928636319295E+01  	3.815124046918592E+02  	-8.999948235759410E+01  	
1.666000000000000E+09 	1.034576492887131E+02  	-8.999936002313235E+01  	1.156865580732769E-04  	-9.018634073847610E+01  	1.535829468035257E-02  	-8.998284368439559E+01  	1.156865432267396E-04  	-9.018631269570449E+01  	1.147914701636774E+02  	-8.999954201203229E+01  	1.767525747373120E-03  	8.999929579370286E+01  	1.535829270935876E-02  	-8.998281564162406E+01  	1.767525747373116E-03  	8.999929579370226E+01  	3.794340762056963E+02  	-8.999948234483603E+01  	
1.675000000000000E+09 	1.025515571074270E+02  	-8.999938254859299E+01  	1.161439414672387E-04  	-9.018593590155574E+01  	1.522400368534927E-02  	-8.998341174746363E+01  	1.161439524407922E-04  	-9.018592713652114E+01  	1.141494344750950E+02  	-8.999954195204775E+01  	1.777093893880687E-03  	8.999930749057329E+01  	1.522400512374911E-02  	-8.998340298243021E+01  	1.777093893880682E-03  	8.999930749057310E+01  	3.773779885923151E+02  	-8.999948233336754E+01  	
1.684000000000000E+09 	1.016630586805478E+02  	-8.999938408949689E+01  	1.166357213357706E-04  	-9.018476526678693E+01  	1.509231306912461E-02  	-8.998402780360125E+01  	1.166357185149439E-04  	-9.018475482603355E+01  	1.135141257618617E+02  	-8.999954189472042E+01  	1.786663684071690E-03  	8.999932151794395E+01  	1.509231270411809E-02  	-8.998401736284792E+01  	1.786663684071706E-03  	8.999932151794368E+01  	3.753437852582220E+02  	-8.999948232317864E+01  	
1.693000000000000E+09 	1.007917807660982E+02  	-8.999936464779002E+01  	1.171630305142130E-04  	-9.018277124360188E+01  	1.496315974838333E-02  	-8.998469070610167E+01  	1.171630386345308E-04  	-9.018273817921185E+01  	1.128854367364186E+02  	-8.999954183995096E+01  	1.796235124299401E-03  	8.999933794120005E+01  	1.496316078544781E-02  	-8.998465764171235E+01  	1.796235124299395E-03  	8.999933794120106E+01  	3.733311171925390E+02  	-8.999948231425800E+01  	
1.702000000000000E+09 	9.993705262566601E+01  	-8.999938689969051E+01  	1.177268372018757E-04  	-9.017989261205946E+01  	1.483645026739973E-02  	-8.998539928190105E+01  	1.177268391847511E-04  	-9.017987865454700E+01  	1.122632623804625E+02  	-8.999954178763751E+01  	1.805808221202140E-03  	8.999935682707745E+01  	1.483645051729039E-02  	-8.998538532438899E+01  	1.805808221202139E-03  	8.999935682707779E+01  	3.713396427665159E+02  	-8.999948230659342E+01  	
1.711000000000000E+09 	9.909848379957336E+01  	-8.999940906469214E+01  	1.183284694071908E-04  	-9.017606420337120E+01  	1.471212721644287E-02  	-8.998615233170280E+01  	1.183284486652644E-04  	-9.017606930610553E+01  	1.116474998852634E+02  	-8.999954173767566E+01  	1.815382981628752E-03  	8.999937824377587E+01  	1.471212463753815E-02  	-8.998615743443794E+01  	1.815382981628749E-03  	8.999937824377614E+01  	3.693690275393883E+02  	-8.999948230017101E+01  	
1.720000000000000E+09 	9.827552069443158E+01  	-8.999938936385425E+01  	1.189691064548245E-04  	-9.017121655215978E+01  	1.459010363565852E-02  	-8.998694863502948E+01  	1.189690902265021E-04  	-9.017119889157010E+01  	1.110380485938563E+02  	-8.999954168995927E+01  	1.824959412717515E-03  	8.999940226107071E+01  	1.459010164545357E-02  	-8.998693097443982E+01  	1.824959412717528E-03  	8.999940226106908E+01  	3.674189440703078E+02  	-8.999948229497620E+01  	
1.729000000000000E+09 	9.746777987153060E+01  	-8.999939047176650E+01  	1.196503012062230E-04  	-9.016527550633774E+01  	1.447032722220852E-02  	-8.998778695015353E+01  	1.196502851589305E-04  	-9.016525593655864E+01  	1.104348099450381E+02  	-8.999954164438023E+01  	1.834537521822631E-03  	8.999942895043458E+01  	1.447032528147317E-02  	-8.998776738037454E+01  	1.834537521822649E-03  	8.999942895043364E+01  	3.654890717361707E+02  	-8.999948229099300E+01  	
1.738000000000000E+09 	9.667472925767304E+01  	-8.999939150028553E+01  	1.203734767875447E-04  	-9.015816179985771E+01  	1.435271691981552E-02  	-8.998866601885747E+01  	1.203734791371965E-04  	-9.015814028865657E+01  	1.098376874191049E+02  	-8.999954160082915E+01  	1.844117316593214E-03  	8.999945838515849E+01  	1.435271719997603E-02  	-8.998864450765650E+01  	1.844117316593213E-03  	8.999945838515822E+01  	3.635790965550808E+02  	-8.999948228820482E+01  	
1.747000000000000E+09 	9.589599980468644E+01  	-8.999939245097586E+01  	1.211404478087742E-04  	-9.014979057317795E+01  	1.423722503082962E-02  	-8.998958456618828E+01  	1.211404325639807E-04  	-9.014976709275123E+01  	1.092465864852659E+02  	-8.999954155919551E+01  	1.853698804900597E-03  	8.999949064047503E+01  	1.423722323916090E-02  	-8.998956108576250E+01  	1.853698804900597E-03  	8.999949064047526E+01  	3.616887110152950E+02  	-8.999948228659395E+01  	
1.756000000000000E+09 	9.513120553433448E+01  	-8.999939332621680E+01  	1.219530065507376E-04  	-9.014007084462922E+01  	1.412378567311972E-02  	-8.999054130455541E+01  	1.219530154612903E-04  	-9.014004537149147E+01  	1.086614145506760E+02  	-8.999954151936785E+01  	1.863281994904844E-03  	8.999952579369696E+01  	1.412378670508069E-02  	-8.999051583141834E+01  	1.863281994904856E-03  	8.999952579369558E+01  	3.598176139094066E+02  	-8.999948228614160E+01  	
1.765000000000000E+09 	9.437985564901555E+01  	-8.999939412828964E+01  	1.228131060599760E-04  	-9.012890491835594E+01  	1.401233555904177E-02  	-8.999153493489536E+01  	1.228131039920799E-04  	-9.012887743312544E+01  	1.080820809110253E+02  	-8.999954148123420E+01  	1.872866895033209E-03  	8.999956392434080E+01  	1.401233532310570E-02  	-8.999150744966455E+01  	1.872866895033214E-03  	8.999956392434135E+01  	3.579655101736155E+02  	-8.999948228682837E+01  	
1.774000000000000E+09 	9.364172428288312E+01  	-8.999945230787037E+01  	1.237230643327333E-04  	-9.011618772345858E+01  	1.390283523059698E-02  	-8.999256414768554E+01  	1.237230723729019E-04  	-9.011621566000106E+01  	1.075084967026355E+02  	-8.999954144468197E+01  	1.882453513955594E-03  	8.999960511428688E+01  	1.390283613407566E-02  	-8.999259208422789E+01  	1.882453513955603E-03  	8.999960511428621E+01  	3.561321107318893E+02  	-8.999948228863366E+01  	
1.783000000000000E+09 	9.291632616587833E+01  	-8.999941641029375E+01  	1.246851365646054E-04  	-9.010180607787899E+01  	1.379521822076427E-02  	-8.999362762677090E+01  	1.246851313886187E-04  	-9.010179541667956E+01  	1.069405748560041E+02  	-8.999954140959868E+01  	1.892041860654620E-03  	8.999964944790617E+01  	1.379521764809087E-02  	-8.999361696557210E+01  	1.892041860654636E-03  	8.999964944790547E+01  	3.543171323448353E+02  	-8.999948229153640E+01  	
1.792000000000000E+09 	9.220335569237662E+01  	-8.999945878510705E+01  	1.257019135700537E-04  	-9.008563785941585E+01  	1.368943458548751E-02  	-8.999472404930579E+01  	1.257019176723343E-04  	-9.008566693225494E+01  	1.063782300507516E+02  	-8.999954137587166E+01  	1.901631944373320E-03  	8.999969701222228E+01  	1.368943503224208E-02  	-8.999475312214567E+01  	1.901631944373319E-03  	8.999969701222184E+01  	3.525202974631388E+02  	-8.999948229551458E+01  	
1.801000000000000E+09 	9.150251239417648E+01  	-8.999943842244308E+01  	1.267762997617228E-04  	-9.006755107692874E+01  	1.358544519167591E-02  	-8.999585208757422E+01  	1.267762905032190E-04  	-9.006755720771844E+01  	1.058213786719169E+02  	-8.999954134338854E+01  	1.911223774625722E-03  	8.999974789707589E+01  	1.358544419952762E-02  	-8.999585821836401E+01  	1.911223774625726E-03  	8.999974789707578E+01  	3.507413340853897E+02  	-8.999948230054537E+01  	
1.810000000000000E+09 	9.081348202299246E+01  	-8.999943888665364E+01  	1.279113036298090E-04  	-9.004740282578703E+01  	1.348319640692518E-02  	-8.999701041155200E+01  	1.279113282340498E-04  	-9.004740690400421E+01  	1.052699387675583E+02  	-8.999954131203755E+01  	1.920817361235984E-03  	8.999980219527951E+01  	1.348319900047092E-02  	-8.999701448976923E+01  	1.920817361236002E-03  	8.999980219527761E+01  	3.489799756201471E+02  	-8.999948230660550E+01  	
1.819000000000000E+09 	9.013583925571653E+01  	-8.999943928929919E+01  	1.291102110834771E-04  	-9.002503810772816E+01  	1.338263661495929E-02  	-8.999819768967868E+01  	1.291102126552014E-04  	-9.002504013551345E+01  	1.047238300076121E+02  	-8.999954128170734E+01  	1.930412714321001E-03  	8.999986000278948E+01  	1.338263677787298E-02  	-8.999819971746480E+01  	1.930412714321012E-03  	8.999986000278865E+01  	3.472359607521056E+02  	-8.999948231367077E+01  	
1.828000000000000E+09 	8.946937102598908E+01  	-8.999943963207598E+01  	1.303766993592918E-04  	-9.000028849682489E+01  	1.328372478926189E-02  	-8.999941258986013E+01  	1.303767149003107E-04  	-9.000028847937813E+01  	1.041829736439676E+02  	-8.999954125228732E+01  	1.940009844282562E-03  	8.999992141889550E+01  	1.328372637269380E-02  	-8.999941257241345E+01  	1.940009844282558E-03  	8.999992141889544E+01  	3.455090333122129E+02  	-8.999948232171636E+01  	
1.837000000000000E+09 	8.881374992319741E+01  	-8.999943991665444E+01  	1.317147856481244E-04  	-8.997297062812603E+01  	1.318642123247712E-02  	-9.000065378114175E+01  	1.317147696770699E-04  	-8.997296857355649E+01  	1.036472924717145E+02  	-8.999954122366790E+01  	1.949608761824531E-03  	8.999998654639113E+01  	1.318641963355986E-02  	-9.000065172657233E+01  	1.949608761824537E-03  	8.999998654639117E+01  	3.437989421516037E+02  	-8.999948233071703E+01  	
1.846000000000000E+09 	8.816877941959704E+01  	-8.999944014467907E+01  	1.331288647438813E-04  	-8.994288447961615E+01  	1.309068752279661E-02  	-9.000191993493208E+01  	1.331288678323430E-04  	-8.994288039880338E+01  	1.031167107915252E+02  	-8.999954119574051E+01  	1.959209477957562E-03  	9.000005549177646E+01  	1.309068782648800E-02  	-9.000191585411942E+01  	1.959209477957563E-03  	9.000005549177536E+01  	3.421054410192234E+02  	-8.999948234064672E+01  	
1.855000000000000E+09 	8.753409388148309E+01  	-8.999944031812628E+01  	1.346236659882196E-04  	-8.990981141482530E+01  	1.299647816721658E-02  	-9.000320972651767E+01  	1.346236548826878E-04  	-8.990980532127847E+01  	1.025911543731311E+02  	-8.999954116839777E+01  	1.968812004016317E-03  	9.000012836544970E+01  	1.299647709509608E-02  	-9.000320363297121E+01  	1.968812004016334E-03  	9.000012836544826E+01  	3.404282884430107E+02  	-8.999948235147897E+01  	
1.864000000000000E+09 	8.690943552799617E+01  	-8.999944043893612E+01  	1.362043866074307E-04  	-8.987351194525553E+01  	1.290374932050959E-02  	-9.000452183578733E+01  	1.362043893652264E-04  	-8.987350385497794E+01  	1.020705504198575E+02  	-8.999954114153361E+01  	1.978416351651379E-03  	9.000020528191487E+01  	1.290374958177811E-02  	-9.000451374551000E+01  	1.978416351651377E-03  	9.000020528191425E+01  	3.387672476145266E+02  	-8.999948236318674E+01  	
